,ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
377,01-20183998247272-0,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,61,15,78,30,7,33,92,89,16,9,17,40,77,57,97,31,23,38,59,33,26,50,7,19,31,5,83,12,98,70,2018_06,2018,6,False,False,False,0.0,0.0,,,40
378,01-20183936892345-10,28034857,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-28034857,B-3,TR-TRIFASICO,24,22,43,94,35,78,28,90,63,68,40,69,75,45,2,12,34,25,60,84,68,16,81,98,95,10,68,53,84,86,2018_06,2018,6,False,False,False,0.0,0.0,,,7
379,01-20183936819944-62,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,41,27,11,77,17,22,79,54,85,76,2,64,14,24,64,26,4,70,12,46,20,94,32,3,87,75,9,5,47,14,2018_06,2018,6,False,False,False,0.0,0.0,,,92
380,01-20183999911007 -88,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,85,5,56,20,29,15,35,58,64,60,59,52,88,43,80,42,9,87,97,32,72,28,32,56,37,79,30,93,6,29,2018_06,2018,6,True,False,False,180.0,45.8,0.75,13.61,54
381,01-20183999911134-3,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,51,6,86,80,7,79,89,91,56,98,93,90,49,85,95,91,44,20,41,49,53,55,95,39,82,96,15,60,44,87,2018_06,2018,6,True,False,False,30.0,13.4,0.55,13.61,80
382,01-20183999912920-92,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,5,8,50,81,32,94,6,32,49,4,70,67,51,70,43,32,96,64,79,95,29,33,10,29,36,7,2,90,7,19,2018_06,2018,6,True,False,False,600.0,275.8,0.54,13.61,11
383,01-20183999911623-1,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,69,12,8,33,60,55,73,9,54,87,44,38,76,81,15,18,47,38,52,55,25,78,52,59,57,80,91,96,27,1,2018_06,2018,6,True,False,False,440.0,13.0,0.97,13.61,65
384,01-20183999914272-45,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,83,16,38,19,48,81,58,76,68,27,94,58,89,17,43,97,91,35,85,85,47,20,57,90,91,54,3,74,97,38,2018_06,2018,6,True,False,False,345.0,274.2,0.21,13.61,61
385,01-20183936457338-58,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,56,19,64,31,87,53,43,43,37,7,67,21,43,15,99,98,72,94,65,89,12,62,93,68,46,15,11,89,70,18,2018_06,2018,6,True,False,True,75.0,66.3,0.12,13.61,96
386,01-20183936457535-59,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,7,20,98,14,91,12,21,64,84,93,20,76,35,10,55,18,65,95,1,14,71,51,50,31,69,78,80,60,76,39,2018_06,2018,6,True,False,True,215.0,170.3,0.21,13.61,31
387,01-20183959154279-55,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,34,23,32,99,2,57,5,17,39,13,76,19,79,16,23,92,65,5,89,65,32,94,97,41,10,58,87,63,21,40,2018_06,2018,6,True,False,False,235.0,211.4,0.1,13.61,61
388,01-20183999915146-26,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,71,24,21,30,49,65,18,14,91,82,5,57,33,63,55,21,89,48,96,55,89,80,82,86,33,93,21,5,52,57,2018_06,2018,6,True,True,False,40.0,-36.0,1.9,13.64,64
389,01-20183999914785-10,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,47,28,73,82,87,70,93,64,81,33,29,86,43,19,71,62,42,95,33,66,60,37,44,33,52,21,30,54,35,98,2018_06,2018,6,True,False,False,60.0,13.1,0.78,13.61,42
390,01-20183999911071-87,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,66,29,43,25,97,30,36,84,73,11,74,81,1,39,99,94,76,63,27,45,24,34,63,92,63,26,30,1,13,1,2018_06,2018,6,True,False,False,720.0,302.2,0.58,13.61,66
391,01-20183928631825-15,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,1,1,72,10,36,42,99,72,65,69,26,10,90,40,66,65,46,88,22,91,1,94,50,29,16,39,60,46,33,57,2018_06,2018,6,False,False,False,0.0,0.0,,,13
392,01-20183992731816-96,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,93,3,93,42,74,24,24,88,97,51,7,51,28,34,76,39,73,12,14,31,24,96,73,34,85,98,34,72,52,90,2018_06,2018,6,False,False,False,0.0,0.0,,,95
393,01-20183992729914-72,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,37,4,83,4,37,8,17,93,99,90,78,61,29,26,45,35,61,42,10,84,36,99,68,91,39,14,22,64,69,45,2018_06,2018,6,False,False,False,0.0,0.0,,,82
394,01-20184003628333-64,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,65,9,84,87,81,84,39,52,3,39,98,67,65,33,70,4,44,60,29,30,48,38,17,51,70,58,75,63,22,2,2018_06,2018,6,False,False,False,0.0,0.0,,,43
395,01-20183964718420-8,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,43,14,40,98,2,91,28,42,36,51,23,44,97,70,54,94,68,93,80,10,40,14,94,12,58,83,84,57,73,89,2018_06,2018,6,False,False,False,0.0,0.0,,,18
396,01-20183925489421-42,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,52,17,67,34,97,25,82,32,15,59,42,49,18,67,24,55,2,21,33,39,8,39,84,77,83,74,3,19,62,78,2018_06,2018,6,False,False,True,0.0,0.0,,,49
397,01-20183925489464-55,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,55,18,11,19,72,65,8,30,96,58,30,63,55,45,90,41,7,18,91,28,45,48,28,59,38,62,65,7,69,36,2018_06,2018,6,False,False,True,0.0,0.0,,,38
398,01-20183936892253-2,21350656,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-21350656,B-3,TR-TRIFASICO,62,21,24,9,14,41,56,41,55,31,92,47,4,38,97,59,60,10,23,5,31,46,23,38,77,60,78,95,21,74,2018_06,2018,6,False,False,False,0.0,0.0,,,95
399,01-20184008784259 -98,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,36,25,93,78,58,91,72,75,65,85,76,97,72,32,17,80,26,89,82,44,16,76,6,4,30,79,95,94,24,99,2018_06,2018,6,False,False,False,0.0,0.0,,,3
400,01-20183982092262-0,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,31,26,9,4,11,25,94,46,68,69,6,84,1,30,13,40,84,93,8,45,91,46,78,68,61,86,6,27,46,3,2018_06,2018,6,False,False,False,0.0,0.0,,,5
401,01-20183936602829-5,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,87,1,70,89,79,63,15,51,20,28,31,55,47,80,10,53,33,70,35,36,77,98,94,14,57,36,89,88,6,81,2018_06,2018,6,False,False,False,0.0,0.0,,,64
402,01-20183992732001-98,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,36,3,53,98,20,31,39,44,65,31,23,31,75,27,83,42,56,96,47,14,95,37,55,69,9,75,84,52,80,80,2018_06,2018,6,False,False,False,0.0,0.0,,,39
403,01-20183992729922-9,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,20,4,46,26,2,44,23,58,50,35,32,11,49,98,84,50,51,12,62,21,53,89,32,12,22,59,46,38,40,98,2018_06,2018,6,False,False,False,0.0,0.0,,,2
404,01-20184003628343-18,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,18,9,16,25,35,60,6,41,97,94,48,47,82,4,23,80,10,95,78,34,60,39,42,67,40,94,20,15,21,41,2018_06,2018,6,False,False,False,0.0,0.0,,,56
405,01-20183964718415 -60,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,79,14,65,19,42,64,32,9,19,10,75,85,20,95,10,67,7,88,94,1,84,7,5,68,51,46,60,87,55,3,2018_06,2018,6,False,False,False,0.0,0.0,,,62
406,01-20183925489468-6,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,93,17,89,90,1,51,63,85,69,18,92,8,10,64,87,28,89,14,38,3,51,36,80,3,10,11,96,14,59,84,2018_06,2018,6,False,False,False,0.0,0.0,,,37
407,01-20183925489471-10,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,45,18,94,80,62,43,21,73,56,78,53,68,72,70,87,65,65,89,80,22,92,26,57,34,98,98,25,97,13,55,2018_06,2018,6,False,False,False,0.0,0.0,,,6
408,01-20183936892330-43,27299555,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-27299555,B-3,TR-TRIFASICO,1,21,30,53,94,25,73,3,51,16,59,4,27,89,36,33,54,48,21,24,56,69,58,35,20,18,96,62,96,49,2018_06,2018,6,False,False,False,0.0,0.0,,,30
409,01-20184008784250-13,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,46,25,28,17,25,97,29,7,55,61,35,2,12,70,45,95,42,32,31,8,77,98,93,27,64,66,39,67,50,74,2018_06,2018,6,False,False,False,0.0,0.0,,,83
410,01-20184008715370-16,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,81,26,4,23,81,49,37,71,4,92,63,71,77,71,62,18,87,72,95,65,6,2,29,21,75,86,89,29,84,77,2018_06,2018,6,False,False,False,0.0,0.0,,,24
411,01-20194600725754-10,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,93,2,85,42,74,13,54,78,94,28,59,24,48,54,13,57,4,12,98,25,58,23,96,66,35,51,8,52,90,88,2019_02,2019,2,False,False,False,0.0,0.0,,,9
412,01-20194643510272-52,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,61,7,48,24,96,99,29,33,56,30,94,42,39,25,39,89,39,71,88,49,74,96,63,26,92,49,61,56,91,34,2019_02,2019,2,False,False,False,0.0,0.0,,,65
413,01-20194657153200-26,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,34,10,59,19,87,58,35,65,95,80,42,20,59,26,39,31,96,11,50,6,19,54,46,37,9,51,87,13,3,86,2019_02,2019,2,False,False,False,0.0,0.0,,,99
414,01-20194660286419-98,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,65,12,63,92,64,66,86,5,76,66,81,3,34,64,24,52,25,19,45,24,9,22,72,44,70,7,34,19,36,29,2019_02,2019,2,False,False,False,0.0,0.0,,,28
415,01-20194653346883-2,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,10,5,26,72,3,60,70,81,23,15,35,85,85,60,59,90,98,40,16,45,74,24,45,18,97,44,68,11,85,97,2019_02,2019,2,True,False,False,181.0,-0.4,1.0,13.05,43
416,01-20194653347011-70,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,57,6,17,14,59,41,99,17,32,60,52,73,2,39,16,1,72,90,55,81,96,24,60,87,31,62,20,16,76,20,2019_02,2019,2,True,True,False,30.0,-17.0,1.57,13.07,29
417,01-20194653348502-48,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,59,8,3,91,19,91,99,51,93,23,70,66,16,18,13,59,16,12,50,64,39,3,53,43,16,15,96,41,92,26,2019_02,2019,2,True,False,False,607.0,-0.1,1.0,13.02,25
418,01-20194617412477-54,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,8,17,45,66,57,82,81,54,42,34,79,63,8,25,86,72,9,29,44,57,18,70,46,66,29,62,36,1,21,48,2019_02,2019,2,True,False,False,30.0,12.4,0.59,13.02,22
419,01-20194617412605-32,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,9,18,3,42,7,40,75,46,10,41,29,70,22,57,87,69,82,30,76,47,76,93,60,73,77,13,89,39,75,13,2019_02,2019,2,True,False,False,85.0,27.5,0.68,13.02,50
420,01-20194653349945-74,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,53,20,29,81,6,52,53,39,84,71,74,12,51,3,44,52,88,76,98,78,96,21,2,85,66,56,78,68,23,59,2019_02,2019,2,True,False,True,100.0,29.5,0.71,13.02,2
421,01-20194653346990-12,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,66,24,98,17,18,68,25,79,19,36,79,68,48,22,74,84,90,62,49,25,67,86,22,66,83,53,21,13,92,27,2019_02,2019,2,True,True,False,720.0,-129.0,1.18,13.01,18
422,01-20194615799740-92,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,60,1,18,90,24,55,79,66,22,53,27,83,97,82,45,2,94,30,76,90,28,48,26,8,65,19,25,77,2,1,2019_02,2019,2,False,False,True,0.0,0.0,,,66
423,01-20194650265125 -60,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,74,3,5,47,5,30,54,15,43,62,82,69,4,39,50,75,84,18,12,84,42,39,52,52,1,55,81,11,50,15,2019_02,2019,2,False,False,False,0.0,0.0,,,73
424,01-20194650262945-27,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,55,4,34,56,54,94,32,38,3,43,12,36,98,88,53,28,38,67,79,8,77,28,48,4,18,16,6,39,51,55,2019_02,2019,2,False,False,False,0.0,0.0,,,51
425,01-20194657153198 - 86,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,24,9,25,58,97,16,89,84,1,5,72,28,46,81,90,92,41,18,87,37,57,82,14,8,80,48,74,12,66,47,2019_02,2019,2,False,False,False,0.0,0.0,,,84
426,01-20194643412390-32,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,61,11,18,79,85,8,21,49,35,95,33,96,69,54,26,25,51,93,95,37,19,64,77,49,66,46,51,44,47,14,2019_02,2019,2,False,False,True,0.0,0.0,,,9
427,01-20194632579442-60,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,33,13,45,99,5,58,71,32,22,97,13,57,62,91,11,21,79,53,87,65,91,10,75,13,52,90,81,95,47,12,2019_02,2019,2,False,False,False,0.0,0.0,,,20
428,01-20194653653188 - 86,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,54,14,39,71,77,68,11,97,36,64,13,42,50,63,79,37,87,75,89,44,4,65,94,10,57,28,25,92,89,91,2019_02,2019,2,False,False,False,0.0,0.0,,,63
429,01-20194608898925-3,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,97,15,2,5,7,26,79,31,40,92,98,49,45,12,2,72,32,93,64,24,91,80,19,87,27,71,15,79,4,37,2019_02,2019,2,False,False,False,0.0,0.0,,,3
430,01-20194608898951-5,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,47,16,43,25,98,69,98,82,98,21,17,6,4,45,14,23,99,59,33,89,10,58,1,22,13,19,63,54,87,56,2019_02,2019,2,False,False,False,0.0,0.0,,,36
431,01-20194653752647 -3,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,32,19,70,99,37,12,6,50,10,67,72,90,14,19,6,65,65,31,70,81,37,1,65,15,87,87,72,11,26,77,2019_02,2019,2,False,False,False,0.0,0.0,,,59
432,01-20194660394973-39,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,54,21,40,23,92,53,53,62,47,95,74,2,83,17,63,71,21,89,42,91,54,92,20,70,93,88,32,2,96,58,2019_02,2019,2,False,False,False,0.0,0.0,,,70
433,01-20194608782375-30,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,30,22,93,24,11,52,3,40,30,26,22,10,34,26,18,37,31,72,87,67,74,22,70,90,62,48,3,50,70,6,2019_02,2019,2,False,False,False,0.0,0.0,,,90
434,01-20194617698430-69,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,47,23,29,29,40,17,29,98,62,5,58,53,9,48,96,20,55,48,76,48,11,39,62,27,11,7,96,52,3,17,2019_02,2019,2,False,False,False,0.0,0.0,,,97
435,01-20194617497359 - 26,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,75,1,21,78,17,7,43,22,69,53,1,28,61,43,84,98,11,15,22,70,2,45,35,48,23,43,33,16,82,73,2019_02,2019,2,False,False,False,0.0,0.0,,,50
436,01-20194650265392-46,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,94,3,22,18,81,2,17,64,77,99,25,37,9,51,31,71,45,83,62,22,28,80,39,1,80,14,92,46,32,46,2019_02,2019,2,False,False,False,0.0,0.0,,,40
437,01-20194650262948-15,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,14,4,69,57,4,22,32,65,8,76,40,42,28,1,26,89,35,5,41,99,96,96,92,31,92,66,64,32,7,52,2019_02,2019,2,False,False,False,0.0,0.0,,,48
438,01-20194657153199-49,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,63,9,66,66,87,95,60,12,78,37,62,15,95,31,26,6,54,69,90,96,12,76,44,67,13,19,34,43,30,55,2019_02,2019,2,False,False,False,0.0,0.0,,,71
439,01-20194653347928-84,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,5,11,10,88,55,21,65,15,79,15,60,18,96,11,31,75,87,6,49,63,10,87,78,14,44,49,74,88,22,96,2019_02,2019,2,True,False,False,440.0,61.4,0.86,13.02,32
440,01-20194632579441-6,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,65,13,79,55,95,43,86,10,65,62,25,36,42,52,14,60,95,54,29,43,45,91,61,8,53,38,47,8,86,98,2019_02,2019,2,False,False,False,0.0,0.0,,,99
441,01-20194653349177-2,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,12,14,76,12,30,3,6,48,46,92,91,3,24,33,26,92,7,93,3,40,17,16,22,7,87,32,84,38,86,25,2019_02,2019,2,True,False,False,186.0,-0.3,1.0,13.04,33
442,01-20194608898952-78,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,82,15,65,10,71,87,14,74,53,1,84,36,89,73,19,58,75,47,26,75,24,89,98,61,26,51,83,54,56,4,2019_02,2019,2,False,False,False,0.0,0.0,,,14
443,01-20194608898954-1,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,68,16,94,97,10,79,68,44,83,63,28,74,73,91,64,94,77,76,10,49,45,83,6,86,55,84,24,52,91,78,2019_02,2019,2,False,False,False,0.0,0.0,,,3
444,01-20194631730503-45,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,94,19,4,50,13,20,45,8,47,3,3,92,43,11,64,16,69,96,54,25,97,26,56,14,46,31,38,33,11,59,2019_02,2019,2,True,False,False,235.0,157.0,0.33,13.02,83
