ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
01-20194537924145 -26,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,368.8,15,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194537924215-0,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,298.25,16,59.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194584862468-53,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,69.78,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194592978854-76,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,238.48,21,224.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194537789094-6,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,1489.34,22,1364.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.5,0.0,0.0,0.0,0.0,0.0,0.0,225.5,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194548015379-98,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,1770.51,23,1699.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64,0.0,0.0,2988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194547969266-32,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,2039.35,1,1814.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194581070393-39,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,337.6,3,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194581067719-96,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,819.1,4,676.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194590059196-3,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,115.66,9,102.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194590238828-3,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,59595.0,11,0.0,0.0,0.0,12552.44,40485.63,0.0,10.0,5915.4,0.0,631.53,0.0,0.0,0.0,9318.0,101464.0,0.0,29.0,440.0,0.0,0.0,110781.4,9317.76,101463.64,0.0,29.37,297.98,0.0,28223.32,2019_01,2019,1,True,False,False,440.0,142.0,0.68,13.44,1908.48
01-20194562969188-88,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,2986.91,13,2922.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194590239823-25,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,11423.98,14,0.0,0.0,0.0,1424.9,5784.47,290.14,1782.22,1882.17,0.0,64.46,0.0,0.0,0.0,1058.0,14497.0,851.0,5230.0,140.0,0.0,0.0,15554.61,1057.72,14496.88,851.46,5230.0,89.37,0.0,15579.6,2019_01,2019,1,True,False,False,140.0,50.6,0.64,13.44,680.06
01-20194537924219-60,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,313.62,15,75.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194537924222-75,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,295.42,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194553527706-44,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,8135.67,19,0.0,0.0,0.0,1052.05,3914.36,0.0,0.0,3159.36,0.0,9.9,0.0,0.0,0.0,781.0,9810.0,0.0,0.0,235.0,0.0,0.0,10591.0,780.95,9810.04,0.0,0.0,113.65,0.0,1708.96,2019_01,2019,1,True,False,False,235.0,121.4,0.48,13.44,1631.62
01-20194592978840-61,47571197,CHAPECO,CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,2680.42,21,2519.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194592899623-24,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,537.66,22,486.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_01,2019,1,False,False,False,0.0,0.0,,,0.0
01-20194590240126-7,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,2465.35,23,0.0,0.0,0.0,406.97,1079.89,0.0,28.7,806.64,0.0,143.15,0.0,0.0,0.0,302.0,2706.0,0.0,84.0,60.0,0.0,0.0,3008.54,302.11,2706.43,0.0,84.22,10.94,0.0,2.33,2019_01,2019,1,True,False,False,60.0,49.1,0.18,13.44,659.9
01-20194734140349-94,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,886.39,2,707.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194775848889 - 60,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,2036.13,7,1903.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194789250510-38,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,1091.45,10,958.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194792047721-72,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,1351.63,12,650.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194785807549-60,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,29904.41,5,0.0,0.0,0.0,9003.79,18104.84,11.8,129.43,2429.98,0.0,224.57,0.0,0.0,0.0,7305.0,49594.0,38.0,415.0,198.0,0.0,0.0,56899.44,7305.26,49594.17,37.87,415.15,197.56,0.0,19587.6,2019_04,2019,4,True,False,False,198.0,0.4,1.0,12.27,4.91
01-20194785807661-0,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,2481.8,6,0.0,0.0,0.0,967.08,921.14,0.0,0.01,369.0,0.0,224.57,0.0,0.0,0.0,785.0,2523.0,0.0,0.0,30.0,0.0,0.0,3307.91,784.65,2523.27,0.0,0.06,26.83,0.0,106.78,2019_04,2019,4,True,False,False,30.0,3.2,0.89,12.3,39.36
01-20194785808062-31,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,63234.87,8,0.0,0.0,0.0,15351.33,39963.8,16.33,390.7,7380.0,0.0,132.71,0.0,0.0,0.0,12455.0,109472.0,52.0,1253.0,600.0,0.0,0.0,121927.26,12455.35,109471.9,52.41,1253.19,535.58,0.0,46084.83,2019_04,2019,4,True,False,False,600.0,64.4,0.89,12.3,792.12
01-20194757389795-91,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,1844.79,17,0.0,0.0,0.0,272.61,925.71,0.06,0.0,369.0,0.0,277.41,0.0,0.0,0.0,221.0,2536.0,0.0,0.0,30.0,0.0,0.0,2757.0,221.19,2535.8,0.2,0.03,19.7,0.0,497.41,2019_04,2019,4,True,False,False,30.0,10.3,0.66,12.3,126.69
01-20194757389823-25,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,8891.08,18,0.0,0.0,0.0,2974.31,4222.1,0.0,0.0,1168.5,0.0,526.17,0.0,0.0,0.0,2413.0,11566.0,0.0,0.0,95.0,0.0,0.0,13978.75,2413.22,11565.53,0.0,0.0,68.41,0.0,781.91,2019_04,2019,4,True,False,False,95.0,26.6,0.72,12.3,327.18
01-20194785808415 -30,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,9416.86,20,0.0,0.0,0.0,1924.4,5726.88,0.0,0.0,1230.0,0.0,535.58,0.0,0.0,0.0,1561.0,15688.0,0.0,0.0,100.0,0.0,0.0,17248.92,1561.38,15687.54,0.0,0.0,71.09,0.0,239.8,2019_04,2019,4,True,False,False,100.0,28.9,0.71,12.3,355.47
01-20194785807576-33,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,103141.46,24,0.0,0.0,0.0,27904.56,58490.73,0.0,0.0,11411.2,5110.4,224.57,0.0,0.0,0.0,22640.0,160222.0,0.0,0.0,928.0,208.0,0.0,182862.72,22640.44,160222.27,0.0,0.0,927.74,0.0,31014.52,2019_04,2019,4,True,True,False,720.0,-208.0,1.29,12.3,0.0
01-20194745135209 -93,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,770.34,1,628.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194782535387 -92,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,297.75,3,238.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194782535054-8,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,461.16,4,379.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194789250496-9,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,53.24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194775774360-76,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,434.24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.31,15.61,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,True,0.0,0.0,,,0.0
01-20194764458684-6,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,242.39,13,200.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194785956406 -27,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,62.28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194741488840-78,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,430.07,15,191.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194741489071-70,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,284.33,16,45.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194789894910-87,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,64.94,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194792144582-89,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,267.87,21,250.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194741446814-81,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,1219.98,22,1109.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2019_04,2019,4,False,False,True,0.0,0.0,,,0.0
01-20194755007748-41,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,2636.13,23,2565.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64,0.0,0.0,4929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194754997215-64,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,1973.4,1,1748.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194792336973-55,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,239.12,3,208.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194782535081-72,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,907.21,4,728.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194789250504-35,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,115.28,9,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194785807597 -3,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,65547.07,11,0.0,0.0,0.0,15619.78,43811.25,0.0,3.02,5412.0,0.0,701.02,0.0,0.0,0.0,12673.0,120011.0,0.0,10.0,440.0,0.0,0.0,132684.28,12673.15,120011.13,0.0,9.69,364.41,0.0,33618.43,2019_04,2019,4,True,False,False,440.0,75.6,0.83,12.3,929.88
01-20194764458677 -32,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,1949.67,13,1885.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194785808209- 48,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,16575.75,14,0.0,0.0,0.0,3621.5,9999.87,80.38,427.03,2382.51,0.0,64.46,0.0,0.0,0.0,2938.0,27392.0,258.0,1370.0,194.0,0.0,0.0,30330.76,2938.32,27392.44,257.83,1369.7,193.7,0.0,13173.97,2019_04,2019,4,True,False,False,194.0,0.3,1.0,12.28,3.68
01-20194741489074-69,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,318.69,15,80.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
01-20194741489082-97,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,290.58,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_04,2019,4,False,False,False,0.0,0.0,,,0.0
